risk_number,risk_name,round,criteria,actor_sector_category,actor_sector_name,vuln_resp_level,count,total,pct
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Public Administration,Moderately vulnerable,9,62,14.5
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Don't Know/Unsure,1,61,1.6
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Extremely vulnerable,5,61,8.2
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Highly vulnerable,7,61,11.5
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Minimally vulnerable,13,61,21.3
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Moderately vulnerable,34,61,55.7
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Real Estate,Not at all vulnerable,1,61,1.6
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Scientific,Extremely vulnerable,12,62,19.4
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Scientific,Highly vulnerable,39,62,62.9
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Scientific,Minimally vulnerable,4,62,6.5
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Scientific,Moderately vulnerable,7,62,11.3
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Trade,Extremely vulnerable,4,61,6.6
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Trade,Highly vulnerable,14,61,23.0
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Trade,Minimally vulnerable,7,61,11.5
4.1,"4.1 Disinformation, surveillance, and influence at scale",3,Vulnerability,Sector,Trade,Moderately vulnerable,36,61,59.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Deployer,Highly responsible,35,67,52.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Deployer,Minimally responsible,3,67,4.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Deployer,Moderately responsible,9,67,13.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Deployer,Not at all responsible,2,67,3.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Deployer,Primarily responsible,18,67,26.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (General-purpose AI),Highly responsible,26,67,38.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (General-purpose AI),Minimally responsible,3,67,4.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (General-purpose AI),Moderately responsible,5,67,7.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (General-purpose AI),Not at all responsible,1,67,1.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (General-purpose AI),Primarily responsible,32,67,47.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (Specialised AI),Highly responsible,22,48,45.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (Specialised AI),Minimally responsible,7,48,14.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (Specialised AI),Moderately responsible,3,48,6.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (Specialised AI),Not at all responsible,2,48,4.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Developer (Specialised AI),Primarily responsible,14,48,29.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Governance Actor,Highly responsible,27,67,40.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Governance Actor,Minimally responsible,5,67,7.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Governance Actor,Moderately responsible,8,67,11.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Governance Actor,Not at all responsible,1,67,1.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Governance Actor,Primarily responsible,26,67,38.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Infrastructure Provider,Highly responsible,18,49,36.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Infrastructure Provider,Minimally responsible,10,49,20.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Infrastructure Provider,Moderately responsible,7,49,14.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Infrastructure Provider,Not at all responsible,7,49,14.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI Infrastructure Provider,Primarily responsible,7,49,14.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI User,Highly responsible,13,67,19.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI User,Minimally responsible,19,67,28.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI User,Moderately responsible,21,67,31.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI User,Not at all responsible,4,67,6.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,AI User,Primarily responsible,10,67,14.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,Affected Stakeholder,Highly responsible,10,48,20.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,Affected Stakeholder,Minimally responsible,12,48,25.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,Affected Stakeholder,Moderately responsible,7,48,14.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,Affected Stakeholder,Not at all responsible,15,48,31.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Responsibility,Actor,Affected Stakeholder,Primarily responsible,4,48,8.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Deployer,Extremely vulnerable,4,67,6.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Deployer,Highly vulnerable,26,67,38.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Deployer,Minimally vulnerable,15,67,22.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Deployer,Moderately vulnerable,18,67,26.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Deployer,Not at all vulnerable,4,67,6.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (General-purpose AI),Extremely vulnerable,8,67,11.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (General-purpose AI),Highly vulnerable,19,67,28.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (General-purpose AI),Minimally vulnerable,17,67,25.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (General-purpose AI),Moderately vulnerable,19,67,28.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (General-purpose AI),Not at all vulnerable,4,67,6.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (Specialised AI),Extremely vulnerable,8,48,16.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (Specialised AI),Highly vulnerable,16,48,33.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (Specialised AI),Minimally vulnerable,12,48,25.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (Specialised AI),Moderately vulnerable,8,48,16.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Developer (Specialised AI),Not at all vulnerable,4,48,8.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Governance Actor,Extremely vulnerable,7,67,10.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Governance Actor,Highly vulnerable,24,67,35.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Governance Actor,Minimally vulnerable,6,67,9.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Governance Actor,Moderately vulnerable,26,67,38.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Governance Actor,Not at all vulnerable,4,67,6.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Infrastructure Provider,Extremely vulnerable,5,48,10.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Infrastructure Provider,Highly vulnerable,14,48,29.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Infrastructure Provider,Minimally vulnerable,15,48,31.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Infrastructure Provider,Moderately vulnerable,9,48,18.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI Infrastructure Provider,Not at all vulnerable,5,48,10.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI User,Extremely vulnerable,44,67,65.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI User,Highly vulnerable,18,67,26.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI User,Minimally vulnerable,1,67,1.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI User,Moderately vulnerable,3,67,4.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,AI User,Not at all vulnerable,1,67,1.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,Affected Stakeholder,Extremely vulnerable,26,50,52.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,Affected Stakeholder,Highly vulnerable,17,50,34.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,Affected Stakeholder,Minimally vulnerable,1,50,2.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Actor,Affected Stakeholder,Moderately vulnerable,6,50,12.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Accommodation,Extremely vulnerable,7,65,10.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Accommodation,Highly vulnerable,16,65,24.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Accommodation,Minimally vulnerable,14,65,21.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Accommodation,Moderately vulnerable,25,65,38.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Accommodation,Not at all vulnerable,3,65,4.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Agriculture,Extremely vulnerable,7,66,10.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Agriculture,Highly vulnerable,15,66,22.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Agriculture,Minimally vulnerable,18,66,27.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Agriculture,Moderately vulnerable,24,66,36.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Agriculture,Not at all vulnerable,2,66,3.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Arts,Extremely vulnerable,11,66,16.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Arts,Highly vulnerable,28,66,42.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Arts,Minimally vulnerable,8,66,12.1
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Arts,Moderately vulnerable,17,66,25.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Arts,Not at all vulnerable,2,66,3.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Education,Extremely vulnerable,16,65,24.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Education,Highly vulnerable,28,65,43.1
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Education,Minimally vulnerable,4,65,6.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Education,Moderately vulnerable,17,65,26.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Finance,Extremely vulnerable,39,66,59.1
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Finance,Highly vulnerable,20,66,30.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Finance,Minimally vulnerable,2,66,3.0
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Finance,Moderately vulnerable,5,66,7.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Healthcare,Extremely vulnerable,30,65,46.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Healthcare,Highly vulnerable,22,65,33.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Healthcare,Minimally vulnerable,3,65,4.6
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Healthcare,Moderately vulnerable,10,65,15.4
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Information,Extremely vulnerable,30,65,46.2
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Information,Highly vulnerable,24,65,36.9
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Information,Minimally vulnerable,2,65,3.1
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Information,Moderately vulnerable,8,65,12.3
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Information,Not at all vulnerable,1,65,1.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Management,Extremely vulnerable,13,66,19.7
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Management,Highly vulnerable,21,66,31.8
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Management,Minimally vulnerable,3,66,4.5
4.2,"4.2 Cyberattacks, weapon development or use, and mass harm",1,Vulnerability,Sector,Management,Moderately vulnerable,28,66,42.4
